title;rating;duration;startTime
The Hidden FÃ¼hrer: Debating the Enigma of Hitler's Sexuality;6.9;81;823
Witches to the North;4.7;110;319
All Over Again;5.3;99;424
Ray of Darkness;7.1;94;149
Hamlet: This Is Your Family;7.0;76;1183
Little Longnose;6.8;82;1051
Ball & Chain;4.6;90;704
America: Freedom to Fascism;7.9;95;1169
Down Into Happiness;8.7;82;738
El armario;6.8;77;194
Ot 180 i vyshe;5.5;104;1274
Gypsy 83;6.9;94;933
The Works;7.8;93;753
(Une ballade Ã  travers) Les ruines de Paris;6.6;135;391
Disaster!;5.1;83;695
Natural;4.8;78;64
One Long Night;4.5;90;410
Open Secrets;6.6;52;464
Reno: Rebel Without a Pause;7.6;75;307
Green Hat;6.8;94;979
Grand Junction;7.3;85;56
Rx;5.4;89;1015
Carnivorous;2.6;84;282
Fabulous! The Story of Queer Cinema;6.8;81;982
Space Cowboys;6.4;130;864
Hera Pheri;8.2;156;581
Pride of Ireland;1.2;60;1014
One Way Boogie Woogie/27 Years Later;7.3;121;944
The Fifth Reaction;5.8;102;691
Okay;6.5;97;602
Mean Spirit;4.7;90;408
One Night;4.6;97;1254
Boppin' at the Glue Factory;6.2;82;386
The Cemetery Club;7.0;90;1282
Deliciosas perversiones polimorfas;8.2;72;374
La vereda de la sombra;7.0;94;586
Last Supper at the Arabian Gray Horse;5.9;90;749
Hula Gods;5.7;83;290
Nuits d'Arabie;6.5;110;359
Anita O'Day: The Life of a Jazz Singer;7.9;90;1262
Screaming Masterpiece;7.4;87;1265
The Hours;7.5;110;969
Nasu: Summer in Andalusia;7.0;47;1311
The Wedding;7.0;114;157
The Fallen Word;7.3;60;1024
Zhou Yu's Train;6.5;97;617
Umaaraw, umuulan;6.9;90;1281
Reconstruction;7.4;92;992
Guerrilla Girl;6.2;90;576
Celsius 41.11: The Temperature at Which the Brain... Begins to Die;4.3;72;1012
Fade to Black;5.1;79;829
Chasing Luck(Y);5.8;97;679
Last Run;5.2;98;216
Yee yan saam chuk;5.9;100;1260
Forest of the Damned;2.8;95;1022
Carmen;6.1;119;901
Edward Said: The Last Interview;8.6;120;199
Next Friday;6.2;98;59
Serum;3.0;89;289
Tattoo: A Love Story;6.7;94;1328
Jacquou le croquant;6.5;140;1258
Angst;6.2;86;707
Rapid Fear;3.3;94;632
Sanib;4.8;100;136
The Comedy Team of Pete & James;4.8;80;258
Easy Virtue;6.7;97;800
Eternal Bliss;6.4;96;971
Thanks for the Gesture;5.9;90;952
Noise;5.8;115;138
The Yellow Wallpaper;6.1;115;514
Terrarium;2.6;81;154
Brinkmanns Zorn;7.5;105;605
First Love;6.8;100;1205
ItinÃ©raires;7.1;100;944
Better Things;5.3;93;770
Crazy Jones;7.6;93;513
Whispers from a Shallow Grave;4.4;90;1218
Issues;5.6;87;1186
Zizek!;7.3;71;1155
My Lovely Week;6.8;138;443
Swapnakoodu;6.3;160;765
Under Hellgate Bridge;4.3;90;509
Sargije;4.2;115;61
The Man of the Year;7.2;105;1129
Badri;7.2;158;1130
Noah's Ark;6.8;57;165
Aljuriya;8.8;55;560
My Friend Henry;6.5;93;5
Kaazhcha;8.2;137;87
Hostel: Part II;5.5;94;985
Close to You;6.2;110;417
The Monster's Mind;7.6;74;745
Paulinho da Viola - Meu Tempo Ã‰ Hoje;7.7;83;204
Talk to Me;7.3;118;900
The Big Bang;6.2;92;1099
Stompin';4.2;85;1110
Rabbit-Proof Fence;7.4;94;1246
The Children of Russia;8.0;93;101
The Nickel Children;5.6;95;358
Yeolliji;6.4;105;466
Silent Waters;7.6;99;54
Noble art;7.1;80;157
The Eleventh Aggression;4.7;90;329
Game Over;3.6;85;503
This Old Cub;8.4;86;118
Fighter;7.8;58;880
I Can't Think Straight;6.5;82;999
Forbidden Highway;5.4;104;445
Stacy: Attack of the Schoolgirl Zombies;5.1;80;473
At Five in the Afternoon;6.9;105;958
The Mothman Prophecies;6.4;119;422
Wheelmen;4.4;93;637
Across the Atlantic;7.8;54;464
Frankenstein's Bloody Nightmare;3.9;77;592
Cuando rompen las olas;6.6;95;371
Never Among Friends;5.2;78;695
Sway;7.2;120;681
Exam;7.8;90;584
The Three Musketeers;6.1;70;67
Inner Senses;6.3;100;1052
Chulsoo & Younghee;6.2;84;1174
Narcissus Blossom;5.9;80;1123
Monkey Warfare;6.4;75;817
Rabbit Over the Void;6.0;90;715
Dante 01;4.9;82;357
Crooked Earth;5.7;100;1099
CorazÃ³n de bombÃ³n;4.1;91;1303
Followers;6.5;87;1283
Ghost Train;5.0;93;815
Blue Corner;6.2;85;698
The Race;3.6;94;754
Impulse;8.4;85;304
Veronica Guerin;6.9;98;1198
FAQ: Frequently Asked Questions;3.5;82;552
Lovelorn;7.8;142;286
Belle du Seigneur;5.2;104;1207
The Zero Years;6.4;123;483
Theory of Revenge;7.2;85;894
Blanche Neige, la suite;4.7;82;909
The Man Who Knew Infinity;7.2;108;904
Bakit papa?;7.0;90;660
Hana;6.6;127;474
Senza filtro;5.5;95;839
Edna kaloria nezhnost;7.2;106;591
Antibodies;7.0;127;781
Choo Lenge Akash;8.5;85;441
Les cÃ´telettes;5.0;86;297
An American Affair;6.2;93;160
Smile;6.3;107;998
Maman Last Call;6.1;96;1085
Mon oeil pour une camÃ©ra;6.2;76;359
Our Private Lives;5.6;82;412
Daas;3.1;163;916
It's About Time;7.2;90;900
Woh Tera Naam Tha;6.8;150;1149
The New Women;6.4;89;50
Flic;6.1;154;161
To the Extreme;5.5;110;348
Quick Pick;6.1;87;113
Be with Me;7.0;93;805
Spiral;6.2;90;419
Brides;7.6;128;92
De l'art et la maniÃ¨re chez Denys Arcand;6.7;60;748
Mando's Machine;7.5;80;972
The Beauty Academy of Kabul;6.8;74;565
Time to Leave;7.1;81;783
Sunflower;7.2;117;366
What the Hell Am I Doing Here?;6.5;93;546
Puzzlehead;5.6;81;582
Ocho aÃ±os despuÃ©s;4.9;78;721
The Wednesday Night Save the World Society;8.2;84;1318
The Unknown Soldier;7.5;100;228
Chandrokotha;7.3;142;214
La tierra de los toros;5.4;60;1347
Bata-ville: We Are Not Afraid of the Future;7.7;93;725
Big Head Monster;5.4;89;1034
Emergence;7.4;125;331
Chale Chalo: The Lunacy of Film Making;8.6;150;1141
The Man from Earth;7.9;87;119
Beautiful Creatures;5.8;86;357
Checking the Gate;6.3;83;442
Puto;6.1;65;1178
Fuerza aÃ©rea sociedad anÃ³nima;7.8;84;149
D'Boyz;7.2;50;496
Hell's Threshold;3.6;76;836
Ice Kings;8.5;78;744
Joe Somebody;5.5;98;685
El Mascarado Massacre;4.4;75;464
Zoop in Afrika;5.1;85;796
Thir13en Ghosts;5.6;91;383
The Substitute;5.8;93;238
Straight Out of Compton;4.5;80;819
Ophelia Learns to Swim;5.3;88;415
Year Zero;7.1;131;437
Trileros;4.4;112;388
Save the Mavericks;7.0;90;79
The Sunken Cemetery;6.4;102;1161
Limbo;7.0;93;442
Absolon;4.2;96;461
Ariadni;5.8;75;249
Ã€ ce soir;5.0;99;446
Sidewalk Soldiers;8.6;71;264
Eternal Embrace;8.0;47;215
The Silencer;4.3;75;841
The Victim;5.6;108;486
Two Fathers for Conny;5.3;95;1096
Sin Amparo;4.7;80;927
Generation Meds;6.7;60;166
Camp Utopia;3.1;80;401
Ned;6.4;81;477
As Smart As They Are: The Author Project;8.4;63;1121
PrÃ¼fstand VII;8.2;112;760
Jean-Philippe;6.1;90;769
Sample People;4.3;97;991
Time of Fear;4.6;88;378
Iraq in Fragments;7.3;94;597
Aaj Ka Ravan;4.4;128;807
The Blue Light;7.2;116;789
Sanchaeg;6.3;100;983
A Painful Pair;6.8;112;1272
Coming Attractions: The History of the Movie Trailer;6.5;128;1220
Legally Blonde 2;4.8;95;361
101 ReykjavÃ­k;6.8;88;553
Tigerland;6.9;101;1281
Wie Licht schmeckt;5.7;87;781
Hoop Reality;5.4;90;911
Star-Crossed;5.5;105;581
Agujeros en el cielo;5.3;84;376
The Golden Boys;6.0;97;1119
El sÃ©ptimo arcÃ¡ngel;6.4;92;598
Marrying School Girl;4.9;104;1233
Achados e Perdidos;5.8;102;780
Bengal Tiger;5.5;121;532
Kampfansage - Der letzte SchÃ¼ler;5.1;102;684
Easter;7.2;90;41
20 Centimeters;6.6;112;101
12;7.7;159;357
Dead Bodies;6.2;88;834
Mirror;5.9;80;1030
Popcarn;3.7;126;937
Outlaw;5.7;103;1226
Wisconsin Born & Bred: The Entertainers;7.9;84;544
Will Unplugged;7.3;93;264
Day of Redemption;5.2;86;1267
The Absence of Light;2.1;77;544
Night People;5.5;90;588
Flying Virus;3.4;100;425
White Palms;7.5;97;1187
DÃ´lÃ¨;6.9;79;699
Offsides;5.9;122;833
Disfigured;6.6;96;395
Sorted;6.2;102;284
Running Stumbled;7.0;85;1135
Fast Sofa;4.8;109;1149
Bab'Aziz: The Prince That Contemplated His Soul;7.6;96;528
Gasolin';7.2;92;910
15 Days with You;6.8;94;134
Razboi Ã®n bucatarie;6.1;81;753
Take It to the Limit;5.6;87;238
Ichabod!;7.8;70;985
Scenery;7.3;114;786
Faustrecht;7.5;84;693
The Music Box;5.7;110;807
Beautiful;5.6;112;1124
Jewel of the Desert;3.7;95;391
Angels!;5.6;86;1129
Making Something Up;5.5;93;1283
The Lodge;3.9;83;653
OpÃ©ration Cobra;5.1;75;355
Somewhere Over the Dreamland;7.4;93;631
Messages;5.7;93;921
The First Letter;6.3;113;352
Wolfhound;5.7;136;395
Flooding;5.8;86;972
Election;7.1;101;826
Halfway Point;7.9;90;1160
Y Tu MamÃ¡ TambiÃ©n;7.6;106;554
The Book of Revelation;5.3;118;564
Champions;6.4;83;475
La gran final;6.9;85;755
Reckoning Day;3.4;105;38
Hidden Flaws;6.4;92;621
Man Maid;4.6;86;1033
Los sin tierra;7.3;72;157
The Colonel;7.0;110;1116
AdÃ¡n y Eva (TodavÃ­a);6.2;100;123
The Beach of the Greyhounds;5.5;135;1066
The Unborn;5.6;108;281
Dava;6.2;103;836
New York Spin;8.0;63;1004
Henri Langlois: The Phantom of the CinÃ©mathÃ¨que;7.8;210;280
Bachelor Trip;3.7;100;647
Inteha;5.1;155;1272
Vampires Anonymous;5.2;88;530
Hum Kisi Se Kum Nahin;4.4;161;1181
Heart Over Head;6.6;90;2
Murderball;7.7;88;249
Killer Shrimps;5.7;80;531
The Smashing Machine;7.8;93;356
Fear and Trembling;7.0;107;343
BlackMale;4.7;90;58
White Balance;6.8;50;1290
The Last Time;6.1;96;1093
Second Best;6.0;86;129
Truths: A Stream;7.3;182;2
There Is Another Possibility;4.1;102;799
Avenue Montaigne;6.7;106;279
Minik;6.8;80;62
Tuck Everlasting;6.6;90;914
Vocal Parallels;6.8;65;951
A Five Minute Walk;6.9;93;1089
Musical Chairs;6.6;93;777
Target;2.9;84;889
Up and Down;6.9;108;217
I Do & I Don't;5.0;84;982
American Saint;6.5;88;1349
Life Pornography;6.6;89;1283
The Cure;7.7;109;121
Love Happens;5.7;109;389
The Truth;5.8;114;240
Dodgeball: A True Underdog Story;6.7;92;1163
Beautiful Memories;7.2;110;741
Totally Married;5.4;80;962
10 Days in Malawi;8.3;51;319
Inner Rage;4.4;113;260
Ocean's Eleven;7.7;116;521
Bimba - Ãˆ clonata una stella;5.2;98;318
Bed of Procust;7.4;118;463
Bug;6.1;102;373
Charlie;7.8;88;1106
Radio Star;7.0;112;416
The Right Temptation;5.4;95;728
The GalÃ­ndez File;5.6;124;1157
Before the Devil Knows You're Dead;7.3;117;730
The Basement;6.3;75;385
Quest for a Heart;5.7;78;1282
Andersen. Zhizn bez lyubvi;5.6;178;931
The Impatient Alchemist;5.9;111;63
The Red Shoes;5.8;103;472
Fascination;3.7;95;1142
I Hate Valentine's Day;4.7;98;886
Fast Lane to Malibu;5.0;86;540
Addicted;6.8;110;862
Ambassadors Seek Country;5.7;116;939
A Problem with Fear;5.4;94;807
Bell'Epoker;7.5;100;342
The Weight of Water;5.9;114;1139
Miss Minoes;6.8;86;515
Jade Warrior;5.9;110;1015
Water's Edge;5.1;101;463
The Temple Builder;8.3;54;653
The Currency and the Blonde;6.6;84;960
Lush;4.9;93;65
Thank You;7.4;125;1281
Jones;8.2;76;1189
Project Kashmir;7.3;88;896
El tigre escondido;6.0;84;613
Febrer;6.0;102;534
Hellphone;5.0;98;733
Tori;5.8;62;1150
Praey;7.6;102;507
Mysterious Skin;7.6;105;356
One Fine Spring Day;7.1;106;365
Elena's Gift;6.7;89;305
Kisses and Caroms;4.4;81;658
The Utah Murder Project;7.3;120;401
Nightingale in a Music Box;7.6;96;497
Khwahish;4.1;152;671
Made in Sheffield;6.6;52;372
Chuet chung ho nam yun;5.3;100;515
Asian Stories;5.5;98;302
Beware of Time;9.5;64;184
The Boys of Sunset Ridge;6.0;90;1314
Puerta del tiempo;5.8;75;857
Only Girls;6.2;85;221
George Washington's First War: The Battles for Fort Duquesne;7.4;84;341
Calmness;7.0;95;20
Leaving No Trace;6.6;109;1207
Liquid Vinyl;6.9;84;1093
WWW: What a Wonderful World;6.1;99;345
Love Trilogy;7.5;105;529
Steal Me;5.7;95;241
Divided We Fall: Americans in the Aftermath;8.8;110;81
Sagai United;6.3;105;475
Men at Arms;7.2;109;1207
Are We Done Yet?;4.3;92;982
Death Train;4.7;54;72
The Duchess of Langeais;6.5;137;657
Habana - Arte nuevo de hacer ruinas;7.9;86;612
Queen Isabel in Person;7.0;91;1192
The Reaping;5.6;99;686
Fans and Freaks: The Culture of Comics and Conventions;8.4;80;654
Read My Lips;7.3;115;1060
The Witnesses;6.8;112;180
Night of the Dog;7.0;86;668
Warrior of Light;8.0;91;583
100 kilos de plomo;3.0;90;114
When a Man Falls;5.1;86;436
War Eagle, Arkansas;6.3;93;328
Bombay Eunuch;8.5;71;404
Volume 2;7.7;85;928
Attention danger travail;7.3;109;1009
All the Invisible Things;6.4;89;1063
Costa Chica: Confession of an Exorcist;2.6;82;830
Pledge of Innocence;5.4;93;601
The Conscientious Objector;8.2;101;676
Beyond the Ocean;6.7;108;673
Rire et chÃ¢timent: le making of;9.4;50;1364
Nehlle Pe Dehlla;3.8;125;1261
Chisholm '72;7.1;77;24
L'est de la brÃºixola;7.7;97;600
I'm the Father;6.6;102;1307
Kanak Attack;6.9;86;124
The Big Thing;4.4;90;511
TÃ©lÃ©phonie mobile: sommes-nous tous des cobayes?;8.6;52;45
Dillenger's Diablos;7.6;82;1194
The Ruination of Men;6.7;106;757
Khadak;6.9;104;5
Body Confusion;6.3;104;532
Bench Warmers;6.5;91;1317
Live and Become;7.8;140;991
Pizza with Bullets;6.8;99;551
Mondovino;7.1;135;1172
Faszination Natur - Seven Seasons;7.0;86;625
The Three Marias;6.0;90;1219
If;4.6;90;6
Trip Out;4.8;93;493
Across the Line;5.4;99;62
Struma;8.0;56;1014
Black Swan;4.2;90;1202
Marta and Her Flying Grandfather;7.6;60;1233
Sakuya: Slayer of Demons;5.2;88;938
Sono tornato al nord;3.6;100;1177
Burn After Reading;7.0;96;1115
Off the Black;6.6;90;745
Le piÃ¨ge d'Issoudun;5.9;88;170
Julie Johnson;6.0;93;1216
Andrea: The Revenge of the Spirit;4.5;110;475
Delicate Crime;6.1;87;382
BerlÃ­n;7.3;83;894
Gadar: Ek Prem Katha;7.2;170;745
The Last Stand;4.0;109;1182
Arayyy!;6.9;90;1059
Eating Out 2: Sloppy Seconds;6.2;79;940
Kingdom of Heaven;7.2;144;768
Altered Species;2.4;91;885
Happiness Costs Nothing;5.7;95;304
Maids;7.1;85;663
God Willing;6.1;87;120
Retrograde;3.2;93;968
DeuxiÃ¨me vie;5.3;100;108
Hamlet of Women;7.0;102;1281
Grabuge!;5.1;87;917
Vamsee;4.7;145;127
The Blue Monkey;6.9;45;464
The Rebel;7.0;103;256
Esito serÃ­a... La vida es un carnaval;4.4;102;255
Title to Murder;5.5;102;578
In Our Garden;7.9;86;879
Clear Cut: The Story of Philomath, Oregon;8.2;72;358
Inventing a Girl: An Experience in Homeschooling;4.0;52;355
The Life of Reilly;8.2;84;1287
Forbidden City;8.1;118;966
Prohibido dormir;8.2;70;900
Nautilus;3.6;97;207
Curandero;4.9;92;1242
Drive;7.8;100;1122
God's Ears;7.9;117;516
Tokyo Trash Baby;6.7;88;927
Michael Moore Hates America;4.9;125;14
Aoi uta - Nodo jiman Seishun hen;6.0;115;252
The World's Greatest Fair;8.6;116;844
Muggers;5.6;97;723
My Khmer Heart;7.5;95;417
Guardian;4.0;89;118
Man's Gentle Love;6.6;80;1050
Vadakkum Nathan;6.6;135;732
Bas Ek Pal;5.9;150;1159
Iron Man;7.9;126;206
Triomf;6.2;118;451
Costa!;4.6;95;1303
Mexican Sunrise;4.2;85;371
Orphans of Mathare;8.4;61;53
Never Get Outta the Boat;7.2;97;1264
City of M;6.3;102;686
Joy Ride;6.6;97;65
Virtual Reality;5.5;93;802
B Movie;7.3;74;1117
Tribulation;5.1;95;121
A Guide to Recognizing Your Saints;7.0;100;888
The Devil's Courthouse;5.8;71;1063
Idlewild;6.3;121;1285
Copacabana;6.3;90;132
The Pedestrian;5.9;90;1115
In Service to the Dream;8.3;128;1087
Boxer's Story;6.5;88;846
Fellowship Offerings;5.9;81;439
Charlie;5.7;95;1066
Fate Twisted Simply;8.5;96;860
Stupid Teenagers Must Die!;2.8;77;484
Dance with Solitude;5.4;97;468
Integration;8.9;80;1140
15 Park Avenue;7.1;116;1152
Second Class Citizens;7.0;105;144
Koara kachÃ´;5.9;85;881
Frontiers of Dreams and Fears;8.0;56;82
Last Fair Deal;5.2;101;671
Wave Twisters;7.3;46;888
Honey;5.4;94;1112
La consultation;6.9;91;1289
The Mystery of Spoon River;4.3;93;866
The Negro;7.3;92;190
Unsavory Characters;5.4;87;969
Bumping Off Burt;6.1;90;450
Rendition;6.8;122;565
Wicked Lake;2.9;95;445
Cesante;4.1;72;1022
The F Word;6.5;85;684
Waxing Gibbous;5.6;97;1210
The Greenhouse Effect;6.3;93;353
Gunblast Vodka;2.1;97;1140
Dheevari: Fisherman's Daughter;7.6;124;1276
Shiawase no suitchi;7.0;105;801
Assassin;7.6;120;14
Family;7.3;91;356
Issues 101;3.6;90;403
Trapped;6.2;106;780
Love Kill Kill;6.5;91;1010
Province 77;5.5;111;771
Lemmy;8.0;111;536
88 Antop Hill;4.7;119;1017
Paris;4.4;98;194
How to Lose Friends & Alienate People;6.4;110;403
Kamaraj;7.1;121;204
Riders;7.2;95;516
Father;6.9;96;21
Phantom Love;4.9;84;242
Kickin' It Old Skool;4.6;109;459
The United States of Leland;7.1;108;24
The Absolute Truth About Pro Wrestling;7.9;118;1065
Pretpark Nederland;7.3;90;748
The Choke;3.4;90;947
Washed Up;5.6;107;1189
The Rainbowmaker;6.4;90;1046
Terrorama!;7.0;103;671
Videoke King;7.8;106;152
A Bizarre Love Triangle;5.2;93;604
Pursuit of Equality;6.4;80;299
Tears of a Clown;8.7;123;596
Tuscaloosa;6.7;63;817
Le soleil assassinÃ©;6.4;85;318
Doble juego;6.6;93;226
Snakes on a Plane;5.4;105;37
Frequency;7.3;118;1314
Tiengemeten - Deel 1;5.8;75;568
No Alibi;4.4;90;893
Blind Horizon;5.6;99;1035
Sugar Boxx;3.6;86;642
Shrooms;4.7;84;948
Rodrigo, la pelÃ­cula;2.5;88;170
Gotham Fish Tales;8.0;80;109
Summer Storm;7.2;98;1083
Unwanted Cinema;6.4;90;884
Night of Henna;6.2;92;357
The French Trick;4.7;99;928
Chill Out!;6.1;98;1314
Nana 2;6.1;130;733
The Gravedancers;5.5;95;583
A Circle on the Cross;4.3;72;1344
Odessa... Odessa!;7.3;96;38
Freeze Out;7.8;95;264
Vismayathumbathu;5.0;144;322
King of the Corner;5.9;93;844
Pajaritos;4.0;90;33
Reserved to Fight;7.5;60;853
Visitor;5.7;87;222
Roots;6.2;103;797
Fool N Final;3.4;144;610
Marie-Line;5.9;100;197
A Guy Like Dieter - Native of Golzow;8.1;122;496
Springtime;7.0;128;941
Von der HÃ¶lle ins Paradies oder Chopin hat mich gerettet;8.2;73;314
Endgame;5.6;109;1319
Allein gegen die Angst;7.1;90;997
One Way;6.2;116;628
Bat sei ching mai;5.8;107;449
Fyren;7.0;100;95
Heist;6.5;109;810
Late Breaking News;8.2;86;150
The Whispering of the Gods;6.3;107;288
The Boxing Prince;7.5;100;567
Happy Hour;6.3;93;867
Dancing in September;6.2;107;673
Super-B;7.2;102;210
Bunty Aur Babli;6.2;170;987
Redemption;7.1;108;1051
Orthogenesis;6.9;47;967
The Evolved: Part One;5.5;82;648
The Amber Sexalogy;4.1;61;591
Christina's House;4.3;97;359
Egoisci;5.1;103;397
Ashes;6.8;90;836
Texxas Jam '78;8.5;60;442
Butterfly Wings;7.8;90;314
Rockin' Meera;7.5;93;627
Sobri, ponyvafilm;3.4;301;429
Mer enn et bryllup;4.2;50;280
Everything Happens to Me;6.7;108;1113
Solitude;8.4;74;1271
This Is the Song You Need;4.7;90;1252
A Piece of Eden;5.9;106;1005
Dead Dog;5.7;90;659
Devotion;6.3;92;576
Attitude;8.1;100;1081
Gary Snyder: Ecology and Poetry;8.4;58;1230
Bichhoo;5.0;160;665
Hancock;6.4;92;585
Close So Close;4.0;121;1261
Second Hand Child;6.5;89;946
Hinterrhein - Umbruch im Bergdorf;7.8;82;361
Diary of June;6.3;105;893
Take Out;7.4;85;1036
Wasabi Tuna;3.3;92;334
The Mistress of Spices;5.5;92;314
Histoire de famille;6.8;165;813
Preventive Warriors;8.7;56;1172
Dil Ka Rishta;4.7;150;116
The Code Conspiracy;5.7;97;387
Gott ist tot;5.8;95;302
Full Frontal;5.1;90;301
Tarkieb;5.1;156;367
Viper;6.2;95;786
The Sun;7.3;110;932
Shades of Happiness;5.7;99;889
Two Men Went to War;6.7;109;500
Middle Man;6.5;89;613
Let Me Be Your Band;6.6;76;162
The Song of the Little Road;7.3;70;77
That Day;6.6;105;146
Tauba Tauba;2.6;121;1091
Pray;5.2;77;1078
This Filthy Earth;6.2;111;17
Unstoppable;5.0;96;731
Company K;5.4;102;670
Pauline and Paulette;6.9;78;1302
Looking for Miguel;6.7;107;558
Eliana, Eliana;6.8;105;119
American Eunuchs;5.2;80;574
Two Tigers;4.2;90;707
Stryker;5.1;93;1038
Pachakuthira;4.1;144;997
Black Ice;4.1;93;649
The Impossible Elephant;5.0;95;469
Zim and Co.;6.6;88;1021
Bellmore: The Unscene;7.0;91;702
Narasimham;7.5;175;586
Until Death;5.8;101;427
Stolen Eyes;7.0;110;923
Boogiepop and Others;5.6;109;641
Blue Collar Comedy Tour: The Movie;7.1;105;193
Ascension;7.7;85;1294
Achanurangatha Veedu;7.0;120;735
Piet Piraat en het vliegende schip;5.7;61;449
My Sassy Girl;6.3;92;401
Het verloren land;6.3;58;314
El penalti mÃ¡s largo del mundo;5.3;100;877
Woman Transformation;6.2;85;309
Scheitern als Chance;8.0;94;1022
De Cara Limpa;3.6;96;1027
Between Strangers;6.1;95;74
A propÃ³sito de Buenos Aires;5.1;80;1346
Peace by Peace: Women on the Frontlines;8.7;56;1204
Les vacances de NoÃ«l;7.8;80;804
Kuktau;5.8;77;487
Yorick;6.0;100;499
Neo Ned;7.0;97;402
Bastoni: The Stick Handlers;5.0;97;56
The Beat;6.0;85;1030
War;6.2;103;266
XV en Zaachila;7.7;52;292
Lilith on Top;6.0;100;485
Stratosphere Girl;6.4;85;468
The Cloud;6.4;105;381
The Colors of Darkness;6.1;45;8
This Very Moment;6.6;87;1172
The Countess;6.2;98;698
Dust;6.6;127;553
The Road to San Diego;7.0;98;536
.com for Murder;2.7;96;1278
CafundÃ³;6.4;102;1122
The Legend of Zorro;6.0;129;767
Go;7.5;122;139
Deathrow;5.6;118;473
Das Monstrum;6.0;90;10
The Lady in Question Is Charles Busch;6.9;90;983
The Blind Spot;7.6;91;96
Actress Apocalypse;5.6;95;296
Little Man;6.4;112;1214
Paris, Dabar;7.5;90;375
Minnale;7.6;171;457
L'attrape-rÃªves;6.8;75;1029
Wages of Sin;5.9;95;124
Stone Dream;6.0;79;842
Protest;6.1;92;1285
Stand-by;7.0;125;380
Patoruzito: The Great Adventure;5.8;81;140
Rang De Basanti;8.2;167;706
Through the Fire;7.2;103;302
Pretty Dead Things;6.2;92;1210
Viola Chilensis;6.5;85;675
Nuba: Pure People;7.8;62;1065
A Night in Compton;3.2;75;1300
Deadeye: The True Story of 'Private Lives';8.0;94;1117
Brothers in Arms;6.0;68;1236
New York Waiting;6.4;93;463
Mr. Average;5.5;90;886
Senswal;5.6;90;1004
A Cab for Three;6.9;90;520
You See Me Laughin';8.2;77;536
Upside Down;6.3;120;459
Laughing Boy;5.5;82;304
Vaniglia e cioccolato;6.2;110;45
August Rush;7.5;114;380
Eye of the Dolphin;5.7;102;1302
Anokha;3.9;135;80
KistestvÃ©r;5.7;75;856
Provoked: A True Story;6.6;113;688
Control;7.6;111;1131
The Last Year;4.4;107;774
Guide de la petite vengeance;6.3;105;581
The City of Lost Souls;6.3;103;20
Corporate Affairs;3.9;98;116
Hoboken Hollow;3.7;98;1331
Once Upon a Time in Mexico;6.4;102;999
The Treasure of Painted Forest;4.8;92;579
Lovesick: Sick Love;4.6;94;207
Mo & Me;7.4;96;32
Mrs. Palfrey at the Claremont;7.6;108;518
Bamako Sigi-Kan;8.0;76;21
Handcart;4.7;110;923
Tramvay;5.9;83;711
Sister Blue;4.7;88;426
Off and Running;5.2;93;919
Duplex;5.9;89;172
Nightmares in Precinct 7;6.0;115;436
Riding the Bullet;5.2;98;26
Song of Goodbye;5.8;119;958
Recambios;5.8;86;433
Inferno;5.3;88;725
Beautiful Losers;7.1;90;347
Clams and Mussels;4.7;92;1204
Rock;7.3;107;213
Friday or Another Day;6.5;120;97
Over the Rainbow;7.0;109;649
Albert Fish: In Sin He Found Salvation;5.7;86;850
Ra Choi;7.0;117;345
Voisins, voisines;5.5;92;612
Easy Six;4.7;90;489
Blast;4.8;92;889
Killer Instinct;4.0;88;836
X-Men Origins: Wolverine;6.6;107;854
Mile Zero;5.8;92;1088
Hood Angels;2.9;86;33
Newsbreak;4.5;94;721
Anna Wunder;5.7;98;1202
Shinobi: The Law of Shinobi;6.2;80;374
Two for Tea;5.3;99;495
Altitude;6.6;75;254
Touch;6.3;116;29
Bashing;6.8;82;308
These Are Not My Images: Neither Here Nor There;8.0;80;498
Private Life;3.9;75;1219
Jonghab byeongwon the movie: Cheonil dongan;5.6;111;482
